Module	Section	Sample Name	Source
Picard	QualityYieldMetrics	Guglionesi_336	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_336.quality_yield_metrics
Picard	QualityYieldMetrics	FR044	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR044.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_285	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_285.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0044M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0044M.quality_yield_metrics
Picard	QualityYieldMetrics	FR048	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR048.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0062F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0062F.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14061	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14061.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_295	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_295.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone505	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone505.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0045M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0045M.quality_yield_metrics
Picard	QualityYieldMetrics	FR063	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR063.quality_yield_metrics
Picard	QualityYieldMetrics	PD22NLD0146F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PD22NLD0146F.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0077M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0077M.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_431	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_431.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_06	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_06.quality_yield_metrics
Picard	QualityYieldMetrics	Guglionesi_426	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_426.quality_yield_metrics
Picard	QualityYieldMetrics	PI22NLD0001M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PI22NLD0001M.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone518	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone518.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14035	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14035.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_288	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_288.quality_yield_metrics
Picard	QualityYieldMetrics	FR049	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR049.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone514	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone514.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_282	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_282.quality_yield_metrics
Picard	QualityYieldMetrics	KAZ14057	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14057.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone512	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone512.quality_yield_metrics
Picard	QualityYieldMetrics	Lesina_292	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_292.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0046M	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0046M.quality_yield_metrics
Picard	QualityYieldMetrics	Crotone502	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone502.quality_yield_metrics
Picard	QualityYieldMetrics	PDOM2022NLD0084F	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0084F.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_01	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_01.quality_yield_metrics
Picard	QualityYieldMetrics	FR064	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR064.quality_yield_metrics
Picard	QualityYieldMetrics	TreeSparrow_07	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_07.quality_yield_metrics
